round,accuracy,clean_accuracy,malicious_accuracy
1,0.1588,0.158375,0.1605
2,0.3104,0.309875,0.3125
3,0.3103,0.30775,0.3205
4,0.1217,0.121125,0.124
5,0.1,0.097875,0.1085
6,0.0994,0.097625,0.1065
7,0.1,0.0975,0.11
8,0.1,0.0975,0.11
9,0.1,0.0975,0.11
10,0.1,0.0975,0.11
11,0.1,0.0975,0.11
12,0.1,0.0975,0.11
13,0.1,0.0975,0.11
14,0.1,0.0975,0.11
15,0.1,0.0975,0.11
16,0.1,0.0975,0.11
17,0.1,0.0975,0.11
18,0.1,0.0975,0.11
19,0.1,0.0975,0.11
20,0.1,0.0975,0.11
21,0.1,0.0975,0.11
22,0.1,0.0975,0.11
23,0.1,0.0975,0.11
24,0.1,0.0975,0.11
25,0.1,0.0975,0.11
26,0.1,0.0975,0.11
27,0.1,0.0975,0.11
28,0.1,0.0975,0.11
29,0.1,0.0975,0.11
30,0.1,0.0975,0.11
31,0.1,0.0975,0.11
32,0.1,0.0975,0.11
33,0.1,0.0975,0.11
34,0.1,0.0975,0.11
35,0.1,0.0975,0.11
36,0.1,0.0975,0.11
37,0.1,0.0975,0.11
38,0.1,0.0975,0.11
39,0.1,0.0975,0.11
40,0.1,0.0975,0.11
41,0.1,0.0975,0.11
42,0.1,0.0975,0.11
43,0.1,0.0975,0.11
44,0.1,0.0975,0.11
45,0.1,0.0975,0.11
46,0.1,0.0975,0.11
47,0.1,0.0975,0.11
48,0.1,0.0975,0.11
49,0.1,0.0975,0.11
50,0.1,0.0975,0.11
